Protein	Description_From_FASTA	T11	T12	T13	T14	T21	T22	T23	T24	T31	T32	T33	T34	T41	T42	T43	T44	T51	T52	T53	T54
tr|Q2SUH5|Q2SUH5_BURTA	Thiol:disulfide interchange protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2917 PE=3 SV=1	0.487682416	0.468944479	0.504130754	0.407096518	0.667490941	0.615814434	0.615372895	0.786164272	0.960289738	0.843912508	0.841810166	0.864383254	1.048538993	1.18409135	1.143157549	1.163678714	1.35363566	1.331765742	1.111967681	1.167841971
tr|Q2SUI2|Q2SUI2_BURTA	Anthranilate synthase component II OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2910 PE=4 SV=1	0.710685777	0.834095264	0.798626534	0.575728056	0.811649906	0.784034097	0.854532746	0.829064554	0.870001996	0.925950476	0.931370671	0.815626664	0.791575978	0.841940867	0.857862921	0.778941562	0.752381749	0.813280206	0.743340237	0.757129257
tr|Q2SUJ0|Q2SUJ0_BURTA	Phenylacetate degradation probable enoyl-CoA hydratase paaB OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=paaB PE=4 SV=1	0.585992613	0.72538149	0.585795	0.533560539	0.931169864	0.875448477	1.542172624	1.136462387	2.222484099	3.255274905	1.903967411	3.182405803	2.541023127	1.833890436	1.694243898	2.205672949	1.491761266	2.121125492	1.997403773	1.589784409
tr|Q2SUJ1|Q2SUJ1_BURTA	3-oxoadipyl-CoA thiolase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=pcaF PE=3 SV=1	0.239406057	0.789171413	0.520872803	0.371776058	0.875221849	1.066701079	1.144918397	1.275506884	3.230977651	3.145244658	4.814985675	2.807871281	1.469823878	2.774099376	2.998061157	1.493893232	2.787453787	1.332877836	1.277853443	2.292604565
tr|Q2SUJ2|Q2SUJ2_BURTA	Phenylacetic acid degradation protein paaN OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=paaN PE=4 SV=1	0.660317635	0.637802394	0.754489846	0.364068493	1.164688502	1.323496957	1.987042838	1.270718112	2.57343496	2.937183804	2.113737994	2.848954376	2.110123909	1.766008943	1.801371098	1.984520886	1.621738674	1.74313535	1.882407919	1.458939114
tr|Q2SUJ3|Q2SUJ3_BURTA	Enoyl-CoA hydratase/isomerase family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2899 PE=3 SV=1	0.599431605	0.440563778	0.545260247	0.286452639	0.867508352	1.286059219	1.751548874	0.795423673	1.566678346	2.459088196	1.581888728	2.112531659	2.458939421	1.617598808	1.796761364	2.622242306	1.743710111	2.803520731	3.103487514	1.735634927
tr|Q2SUJ9|Q2SUJ9_BURTA	Metallopeptidase M24 family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2888 PE=3 SV=1	0.647597237	0.634281324	0.435966252	0.367814664	0.586011889	0.635377467	0.645048081	0.360691931	1.466912178	1.479569929	1.396286663	1.420635997	2.932998153	3.436148691	4.051066325	2.961537657	3.619662716	2.785300808	2.619297134	3.240666584
tr|Q2SUL7|Q2SUL7_BURTA	"BcpB, putative OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2870 PE=4 SV=1"	0.8734327	0.303255582	0.635930819	0.167800219	0.298687847	0.630398905	0.946366898	0.373423234	0.786462438	0.865433941	0.874355719	0.869296855	1.272372775	1.388283577	1.408140608	1.026824235	2.017005864	1.309685748	1.203996097	1.611797021
tr|Q2SUL8|Q2SUL8_BURTA	RmlD substrate binding domain protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2869 PE=4 SV=1	0.193155006	0.501130009	0.343664291	0.477756906	0.459759655	0.403621791	0.617507058	0.334819154	1.249342666	1.116427554	1.237517138	0.624388746	1.555960835	1.712092116	1.939104206	1.361099957	2.58471422	1.893671844	2.051995856	2.495626663
tr|Q2SUM6|Q2SUM6_BURTA	NAD dependent epimerase/dehydratase family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2861 PE=4 SV=1	1.201224113	0.977851529	2.040796899	1.661797754	0.764292742	2.343285145	4.4500475	0.736428745	1.250963493	5.105654987	1.232248232	6.565324655	6.104668941	1.801388535	1.999520207	4.84661779	2.225897004	6.071795669	5.642593225	1.934436299
tr|Q2SUN1|Q2SUN1_BURTA	Bacterial extracellular solute-binding family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2856 PE=4 SV=1	1.672306139	1.840062102	1.556234954	1.735964155	1.825736723	1.51901511	1.518521975	1.746856459	1.608203041	1.382503989	0.596099891	1.199268547	1.870505253	1.967057347	1.853779626	1.858507285	2.013055055	2.085653785	2.160559833	2.066153098
tr|Q2SUS0|Q2SUS0_BURTA	"Oxidoreductase, short-chain dehydrogenase/reductase family OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2817 PE=4 SV=1"	1.832188863	0.745887356	1.249336931	0.974757681	0.363076456	2.146851521	2.352322676	0.785798805	1.076958402	3.251594311	1.444323493	1.913755604	4.444539067	1.056212004	1.249314173	4.183994556	1.312929098	3.851358074	4.657324554	1.14886927
tr|Q2SUS8|Q2SUS8_BURTA	"Heat shock protein, Hsp20 family OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2809 PE=3 SV=1"	0	0.420294155	0.313900603	0.507691447	1.124388972	1.394708957	2.025950954	0.731412116	1.224238484	2.259783794	1.009804422	1.511269124	1.823315892	1.195143463	1.11985935	1.286427742	1.681404166	2.465866377	3.925066537	1.951410078
tr|Q2SUS9|Q2SUS9_BURTA	Phosphoenolpyruvate carboxykinase [GTP] OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=pckG PE=3 SV=1	0.591634571	0.316336844	0.629271484	0.070566271	1.402817802	1.296029129	1.217578818	1.463849013	1.566592989	1.527681495	1.284804508	1.346456755	1.697752944	2.001864426	2.064015386	1.628763485	2.44927771	1.95249942	2.203639387	2.968772499
tr|Q2SUU3|Q2SUU3_BURTA	Glutathione S-transferase domain protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2794 PE=4 SV=1	0.464951686	0.420735722	0.326052331	0.478286867	0.986012207	0.802178313	0.851273243	0.850556372	1.717045552	1.583141474	1.927719783	2.195594983	1.537960504	1.684001837	1.829552497	1.835817834	1.596034866	1.784111163	2.009647995	1.543469592
tr|Q2SUV4|Q2SUV4_BURTA	Carbamoyl-phosphate synthase small chain OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=carA PE=3 SV=1	1.10670631	1.44702846	1.368344118	0.763059487	1.126368819	1.055324696	1.025862544	1.194761798	0.785796972	0.707210948	0.915694211	0.553274076	0.489157675	0.560382351	0.543161533	0.512908129	0.428916595	0.438651362	0.392926696	0.456215747
tr|Q2SUV6|Q2SUV6_BURTA	Carbamoyl-phosphate synthase large chain OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=carB PE=3 SV=1	1.493627221	1.33566555	1.462074747	1.352915605	1.306054149	1.543683523	1.430657165	1.342634022	0.840110546	0.813031255	0.793509238	0.902445654	0.617753378	0.64205695	0.593441167	0.638135903	0.54718954	0.633036543	0.664775685	0.624821797
tr|Q2SUV7|Q2SUV7_BURTA	Transcription elongation factor GreA OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=greA PE=3 SV=1	0.907938997	2.183851458	0.915384675	2.465790855	0.980576979	0.816009181	0.82897535	1.595076331	1.386569208	0.653092151	0.688474261	0.635278459	0.700932878	1.385327976	0.902258598	0.738142554	1.333870405	0.742848516	0.716977385	1.731916961
tr|Q2SUV9|Q2SUV9_BURTA	CRS1 / YhbY domain family OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2778 PE=4 SV=1	2.283013704	2.071687164	2.231533485	2.180720549	1.756122124	2.044299057	1.884469351	1.936412358	1.125293314	1.201957321	0.870365833	1.182446106	1.040555796	0.871956621	0.922530184	1.115439415	0.973295803	1.112211409	1.209798734	1.212704438
tr|Q2SUW1|Q2SUW1_BURTA	ATP-dependent zinc metalloprotease FtsH OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=hflB PE=3 SV=1	0.466883804	0.634077565	0.441502424	0.650967054	1.144641116	1.087342452	0.790109698	1.05994604	1.315520965	1.227432634	0.875412833	1.266049876	1.563311097	1.471885744	1.381385156	1.662122991	1.208792544	1.291750966	1.39282945	1.216760855
tr|Q2SUW4|Q2SUW4_BURTA	Phosphate-binding protein PstS OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=pstS PE=3 SV=1	0.529869026	0.659098627	0.405335835	0.540284606	0.517612543	0.589064488	0.573062439	0.653951821	1.192658192	1.854426836	0.702308462	1.429484987	3.585896486	2.459481735	2.428278833	3.206543265	3.067250881	4.125631997	4.048942395	2.832247706
tr|Q2SUW8|Q2SUW8_BURTA	Phosphate-specific transport system accessory protein PhoU OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=phoU PE=3 SV=1	0.4568513	0.758943781	0.32268546	0.84292154	0.593066384	0.415544068	0.479685127	0.561656966	0.756377554	0.471871544	0.72851389	0.46193819	1.651521695	1.847357319	1.993386286	1.940284335	2.577308435	1.965956387	1.949758841	2.125859262
tr|Q2SUX2|Q2SUX2_BURTA	Exopolyphosphatase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2765 PE=4 SV=1	0.666498551	0.926501037	0.769775982	0.528252341	1.057447764	0.855383195	0.796686048	0.8241478	0.899431487	0.74020499	0.834848849	0.834987971	0.988704001	1.236425573	1.135195367	0.951273684	1.453794604	0.846592291	1.078259369	1.393512539
tr|Q2SUZ2|Q2SUZ2_BURTA	Type I restriction system adenine methylase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2743 PE=4 SV=1	0.970769959	0.728974413	0.91040483	0.9751824	0.867474335	1.400456685	1.485160889	0.846079357	0.982016105	1.38811912	1.073528316	1.264312556	1.031794748	0.87915465	0.981090507	1.049769516	0.988717567	1.162674258	1.258878342	0.988556791
tr|Q2SUZ4|Q2SUZ4_BURTA	Abortive infection family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2741 PE=4 SV=1	1.274929281	0.878885132	1.240063121	1.047497572	0.608064768	1.062386783	0.844722377	1.026180083	1.239543775	0.581384075	0.798507853	0.684416642	0.644105712	0.457106206	0.806861256	0.663863626	0.385987456	0.685251704	0.670346681	1.109257931
tr|Q2SUZ5|Q2SUZ5_BURTA	Type I restriction enzyme R Protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=hsdR PE=3 SV=1	0.739599649	0.721930652	0.764217042	0.649503681	0.70985515	0.974005592	0.973107855	0.749011876	0.813576961	0.841508462	1.060292496	0.756334031	0.851940081	0.933200036	0.924031105	0.858155191	0.939742664	0.855330751	0.940506727	1.006855038
tr|Q2SUZ6|Q2SUZ6_BURTA	"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2739 PE=4 SV=1"	0.663630049	0.777343938	0.808244582	0.659232103	1.068261336	1.18776221	1.552537807	1.054743677	1.450557149	1.669679513	1.104877908	1.544931672	1.60901182	1.254402741	1.250045521	1.353358181	1.01375764	1.208667312	1.292226367	1.001072278
tr|Q2SUZ7|Q2SUZ7_BURTA	Meiotically up-regulated 113 family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2738 PE=4 SV=1	1.403182181	0.578623176	0.837168423	0.360812753	1.129758242	1.788449359	1.973206553	1.096156964	1.094853814	2.193202232	0.855107574	1.776947405	1.40930961	0.957355645	1.03593253	1.487989717	0.911985037	1.324488194	1.40579643	0.765560025
tr|Q2SV02|Q2SV02_BURTA	"Helix-turn-helix domain protein, putative OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2733 PE=4 SV=1"	2.603296174	0	0.354153025	0	0	2.388435108	1.355088885	0	0.498690051	2.044871197	0	0.831586407	2.181005876	0	0	1.537248317	0	2.355176145	1.691694945	0
tr|Q2SV04|Q2SV04_BURTA	DNA-binding protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2731 PE=4 SV=1	1.405346887	1.417652902	1.131559431	1.234507035	1.638814499	1.10870907	1.093181333	1.451687495	1.479335318	1.500410004	1.574843545	1.585150702	1.05768131	1.537305175	1.534970933	1.080509795	1.48943097	1.081024701	1.60529958	1.988920503
tr|Q2SV13|Q2SV13_BURTA	Immunity 29 family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2722 PE=4 SV=1	0.701769775	0.576521822	0.730752407	0.651179368	0.86161102	1.174613393	1.48074774	0.892466209	1.172686535	1.671485296	0.845378178	1.494330878	1.642758536	1.328348381	1.480783929	1.828664182	1.479848021	1.954695655	2.048779354	1.666097266
tr|Q2SV14|Q2SV14_BURTA	Hemolysin secretion/activation ShlB/FhaC/HecB family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2721 PE=4 SV=1	0.663635929	1.003690304	1.058136796	1.172604931	1.156167153	1.258560902	0.624233323	1.484638274	1.535922967	1.53475832	2.643296795	1.421734919	2.062776624	1.727581173	1.861969737	2.031627707	2.067976724	2.057183387	2.010884372	1.913967535
tr|Q2SV15|Q2SV15_BURTA	AAA ATPase domain protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2720 PE=4 SV=1	0.51824287	0.845104802	0.726528821	0.997760023	1.124199578	0.762180196	0.949894585	0.994649669	1.496108636	2.072101895	1.413413558	1.734401189	1.731481423	1.53819157	1.698171572	1.369697432	1.536724129	1.758228935	2.006914299	1.775382433
tr|Q2SV16|Q2SV16_BURTA	DNA helicase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2719 PE=4 SV=1	1.726605798	0.667990351	2.112133957	0.64250469	0.937755388	2.078121399	2.420194212	0.847521402	1.426045962	2.97405538	1.796410398	2.385667119	1.494884687	1.813434603	2.240823869	2.168344255	2.052244871	2.038535498	1.325522693	2.185671808
tr|Q2SV17|Q2SV17_BURTA	Acetyltransferase domain protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2718 PE=4 SV=1	0.466124781	0.596386267	0.432612726	0.636966556	0.729741509	0.588423615	0.749362169	0.576972216	1.401724234	1.517130652	1.350558274	1.16758619	1.571162746	1.769531188	1.794147177	1.593788758	1.345089308	1.282410986	1.190953984	1.728732115
tr|Q2SV19|Q2SV19_BURTA	"Bacterial regulatory helix-turn-helix, lysR family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2716 PE=4 SV=1"	0.663319018	0.612806362	1.336548227	0.414952776	0.444119957	0.355617479	0.817737652	0.461775208	1.169819558	1.18554057	1.993902949	1.873356404	1.950813338	1.565890887	1.95841586	1.904255642	2.034434263	2.039270267	3.793313397	2.549615068
tr|Q2SV20|Q2SV20_BURTA	Major facilitator family transporter OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2715 PE=4 SV=1	0	0.64123896	0.81317903	0.255621856	1.176509366	2.517745175	0.62266858	1.097909445	1.5837393	2.61318096	1.480888001	1.996131164	3.816535878	2.239412797	2.530731152	3.93553473	2.228234667	3.230385355	3.14758587	2.1033481
tr|Q2SV22|Q2SV22_BURTA	"Esterase, PHB depolymerase family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2713 PE=4 SV=1"	0.472610758	3.00809114	0.445178203	2.684857082	0.609275635	0.34319647	0.414031682	0.591594393	1.026991219	0.776063456	1.306347674	0.934449313	1.571331372	2.89404609	2.873650701	1.629680715	5.747168211	2.964467507	3.474723197	6.54506854
tr|Q2SV23|Q2SV23_BURTA	Uncharacterized protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2711 PE=1 SV=1	0.513880675	0.490037341	0.18099262	0.226226935	1.198207356	1.052336151	1.550353692	0.968674306	1.542389775	1.267213218	1.217391324	1.085309744	3.251011103	2.431686208	2.734910468	2.844611153	3.348701233	3.692977355	3.355207263	2.634155775
tr|Q2SV29|Q2SV29_BURTA	Rhs element Vgr family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2705 PE=4 SV=1	0.307517441	0.966153995	0.287486132	1.106535036	0.943532531	0.507262506	0.600214114	0.747054698	1.407168282	0.936281778	1.504104126	0.543774472	0.784824282	1.332464577	1.666902369	0.669390383	1.352801517	0.508307838	0.808002052	1.646954672
tr|Q2SV37|Q2SV37_BURTA	Rhs element Vgr family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2697 PE=4 SV=1	1.483715422	0.709070425	1.372269486	0.854139469	0.78823454	1.200255398	1.398458941	0.759287877	1.783478748	1.504770283	2.026091961	1.587336365	1.07555295	1.883916142	2.05198269	1.133604497	1.74960063	1.066469262	1.134383745	1.87802719
tr|Q2SV41|Q2SV41_BURTA	Rhs element Vgr family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2693 PE=4 SV=1	0.422677737	0.482973457	0.483680604	0.514337975	0.496114659	0.592197638	0.664875277	0.500548915	0.984756122	1.07411841	1.700869465	1.332651054	0.99509562	1.050106466	1.198590366	1.075085032	1.150116767	1.161100016	1.229990822	1.514202828
tr|Q2SV43|Q2SV43_BURTA	Uncharacterized protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2691 PE=4 SV=1	0.292299505	0.439380171	0.507485352	0.338898855	0.864804462	0.867575768	1.146026736	0.790796204	1.840878495	2.506116732	1.507667021	2.077295111	2.208546654	1.816449688	2.042372194	2.025665937	1.728405976	1.389002252	1.861867927	1.771842661
tr|Q2SV50|Q2SV50_BURTA	Major facilitator family transporter OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2684 PE=4 SV=1	0.886764984	0.179415334	0.788522194	0.400806973	0.742484285	1.168320233	1.040628011	0.859572469	1.068751896	1.083735373	2.230436849	1.578217998	0.974782191	0.552578003	0.807791186	0.816682152	0.278338762	0.511763309	0.615435232	0.334076092
tr|Q2SV60|Q2SV60_BURTA	"Bacterial regulatory s, luxR family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2674 PE=4 SV=1"	0	0.47580304	0.178875123	0.367074881	0.485095906	0.187148188	0.254232241	0.519166976	1.040560223	1.25011535	1.164058652	1.252964242	0.440373501	0.544745118	0.713751535	0.68406939	0.542910468	0.177255015	0.149757866	0.601515675
tr|Q2SV67|Q2SV67_BURTA	Uncharacterized protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2667 PE=4 SV=1	0.590363274	0.487732041	0.640648391	0.366325277	0.554985681	0.81474779	0.739979443	0.670328227	1.045254617	1.000612828	1.072686856	1.168031773	1.027434837	1.196734482	1.234494395	0.963064739	1.406366305	1.131497255	1.28836261	1.523414203
tr|Q2SV69|Q2SV69_BURTA	Glutamine--tRNA ligase OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=glnS PE=3 SV=1	1.383862513	1.854329412	1.507825238	1.601310001	1.308065549	1.203689512	1.257977059	1.158458641	1.110267216	1.10368411	1.029149108	0.976621887	0.849369381	1.086944751	1.022146872	0.892400201	0.7388825	0.831743004	0.863247407	0.865910162
tr|Q2SV72|Q2SV72_BURTA	CAIB/BAIF family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2662 PE=4 SV=1	1.808352225	0.709473902	1.058072843	0.958780798	0.952746076	0.910705828	1.144529273	0.961451652	1.799888778	1.877633546	2.060113366	1.910922842	2.091018537	1.995813716	1.906172019	2.047181792	1.975767933	1.940602183	2.380186294	1.883150193
tr|Q2SV79|Q2SV79_BURTA	"Alcohol dehydrogenase, iron-containing family protein OS=Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264) OX=271848 GN=BTH_I2655 PE=4 SV=1"	0.247202242	0.51474261	0.191388645	0.806322412	0.670461903	0.631518282	0.823203088	0.480030934	1.265226532	1.436180711	1.589640437	1.037085615	1.366458891	1.664814733	1.429621999	1.47324494	1.371427367	1.410168151	1.58296971	2.527852031
